,exp_loss,actual_regret,exp_regret
0,0.6165465465465465,-0.06309909909909905,0.07544744744744747
1,0.6864104104104103,0.1423018018018019,0.22075875875875878
2,0.541099099099099,0.465702702702703,0.22075875875875878
3,0.6165465465465465,0.6676036036036039,0.29620620620620625
4,0.6226276276276276,0.9760045045045049,0.3777347347347348
5,0.5893988988988988,0.9129054054054058,0.4260345345345346
6,0.5893988988988988,1.2213063063063068,0.4743343343343344
7,0.6165465465465465,1.1582072072072076,0.5497817817817818
8,0.6226276276276276,1.4816081081081085,0.6313103103103104
9,0.6864104104104103,1.4300090090090096,0.7766216216216217
10,0.6864104104104103,1.2639099099099105,0.9219329329329331
11,0.6950975975975975,1.0978108108108113,1.0759314314314317
12,0.541099099099099,1.4212117117117125,1.0759314314314317
13,0.6226276276276276,1.3581126126126133,1.1574599599599602
14,0.541099099099099,1.1885135135135143,1.1574599599599602
15,0.541099099099099,1.0189144144144153,1.1574599599599602
16,0.541099099099099,0.8528153153153164,1.1574599599599602
17,0.541099099099099,1.1727162162162172,1.1574599599599602
18,0.541099099099099,1.1211171171171184,1.1574599599599602
19,0.541099099099099,0.9550180180180194,1.1574599599599602
20,0.541099099099099,0.7854189189189202,1.1574599599599602
21,0.541099099099099,0.9908198198198215,1.1574599599599602
22,0.541099099099099,0.8212207207207225,1.1574599599599602
23,0.541099099099099,1.0231216216216232,1.1574599599599602
24,0.541099099099099,0.8570225225225243,1.1574599599599602
25,0.541099099099099,0.6909234234234254,1.1574599599599602
26,0.541099099099099,0.8963243243243262,1.1574599599599602
27,0.541099099099099,1.1017252252252274,1.1574599599599602
28,0.541099099099099,0.9031261261261283,1.1574599599599602
29,0.541099099099099,1.1555270270270293,1.1574599599599602
30,0.541099099099099,0.9894279279279303,1.1574599599599602
31,0.541099099099099,1.1948288288288311,1.1574599599599602
32,0.541099099099099,0.6537297297297322,1.1574599599599602
33,0.541099099099099,0.8591306306306334,1.1574599599599602
34,0.541099099099099,1.0680315315315345,1.1574599599599602
35,0.541099099099099,1.3914324324324356,1.1574599599599602
36,0.541099099099099,1.7113333333333367,1.1574599599599602
37,0.541099099099099,1.6597342342342378,1.1574599599599602
38,0.541099099099099,1.118635135135139,1.1574599599599602
39,0.541099099099099,0.9490360360360399,1.1574599599599602
40,0.541099099099099,1.2689369369369408,1.1574599599599602
41,0.541099099099099,1.4743378378378416,1.1574599599599602
42,0.541099099099099,1.3082387387387426,1.1574599599599602
43,0.541099099099099,1.5136396396396439,1.1574599599599602
44,0.541099099099099,0.972540540540545,1.1574599599599602
45,0.541099099099099,0.431441441441446,1.1574599599599602
46,0.541099099099099,0.636842342342347,1.1574599599599602
47,0.541099099099099,0.5852432432432482,1.1574599599599602
48,0.541099099099099,0.4156441441441494,1.1574599599599602
49,0.541099099099099,0.2460450450450502,1.1574599599599602
50,0.541099099099099,0.5019459459459514,1.1574599599599602
51,0.541099099099099,0.33234684684685245,1.1574599599599602
52,0.541099099099099,0.6557477477477536,1.1574599599599602
53,0.541099099099099,0.11464864864865465,1.1574599599599602
54,0.541099099099099,0.3165495495495554,1.1574599599599602
55,0.541099099099099,0.15045045045045669,1.1574599599599602
56,0.541099099099099,0.09885135135135759,1.1574599599599602
57,0.541099099099099,-0.0707477477477414,1.1574599599599602
58,0.541099099099099,-0.23684684684684054,1.1574599599599602
59,0.541099099099099,-0.0639459459459395,1.1574599599599602
60,0.541099099099099,-0.23354504504503848,1.1574599599599602
61,0.541099099099099,-0.03164414414413752,1.1574599599599602
62,0.541099099099099,-0.19774324324323667,1.1574599599599602
63,0.541099099099099,-0.36734234234233565,1.1574599599599602
64,0.541099099099099,-0.5334414414414346,1.1574599599599602
65,0.541099099099099,-0.6995405405405335,1.1574599599599602
66,0.541099099099099,-0.8691396396396327,1.1574599599599602
67,0.541099099099099,-0.43123873873873175,1.1574599599599602
68,0.541099099099099,-0.6008378378378307,1.1574599599599602
69,0.541099099099099,-0.7669369369369299,1.1574599599599602
70,0.541099099099099,-0.9365360360360289,1.1574599599599602
71,0.541099099099099,-0.9881351351351277,1.1574599599599602
72,0.541099099099099,-1.0397342342342266,1.1574599599599602
73,0.541099099099099,-0.8343333333333254,1.1574599599599602
74,0.541099099099099,-1.0039324324324244,1.1574599599599602
75,0.541099099099099,-0.6805315315315232,1.1574599599599602
76,0.541099099099099,-0.850130630630622,1.1574599599599602
77,0.541099099099099,-0.5267297297297209,1.1574599599599602
78,0.541099099099099,-1.0678288288288198,1.1574599599599602
79,0.541099099099099,-1.1194279279279187,1.1574599599599602
80,0.541099099099099,-1.2890270270270174,1.1574599599599602
81,0.541099099099099,-0.9691261261261166,1.1574599599599602
82,0.541099099099099,-1.0207252252252155,1.1574599599599602
83,0.541099099099099,-0.8153243243243147,1.1574599599599602
84,0.541099099099099,-1.3564234234234136,1.1574599599599602
85,0.541099099099099,-1.1510225225225128,1.1574599599599602
86,0.541099099099099,-1.2026216216216117,1.1574599599599602
87,0.541099099099099,-1.7437207207207106,1.1574599599599602
88,0.541099099099099,-1.5383198198198098,1.1574599599599602
89,0.541099099099099,-1.5899189189189087,1.1574599599599602
90,0.541099099099099,-1.759518018018008,1.1574599599599602
91,0.541099099099099,-1.5506171171171068,1.1574599599599602
92,0.541099099099099,-1.6022162162162057,1.1574599599599602
93,0.541099099099099,-1.2823153153153048,1.1574599599599602
94,0.541099099099099,-1.8234144144144038,1.1574599599599602
95,0.541099099099099,-2.3645135135135025,1.1574599599599602
96,0.541099099099099,-2.5306126126126016,1.1574599599599602
97,0.541099099099099,-2.3217117117117003,1.1574599599599602
98,0.541099099099099,-2.0018108108107997,1.1574599599599602
99,0.541099099099099,-2.0534099099098984,1.1574599599599602
100,0.541099099099099,-1.8515090090089974,1.1574599599599602
101,0.541099099099099,-2.0211081081080966,1.1574599599599602
102,0.541099099099099,-2.1907072072071956,1.1574599599599602
103,0.541099099099099,-2.7318063063062943,1.1574599599599602
104,0.541099099099099,-2.9014054054053933,1.1574599599599602
105,0.541099099099099,-2.6925045045044924,1.1574599599599602
106,0.541099099099099,-3.233603603603591,1.1574599599599602
107,0.541099099099099,-3.35270270270269,1.1574599599599602
108,0.541099099099099,-3.5188018018017893,1.1574599599599602
109,0.541099099099099,-3.570400900900888,1.1574599599599602
110,0.541099099099099,-3.739999999999987,1.1574599599599602
111,0.541099099099099,-3.8590990990990863,1.1574599599599602
112,0.541099099099099,-3.910698198198185,1.1574599599599602
113,0.541099099099099,-4.080297297297284,1.1574599599599602
114,0.541099099099099,-3.871396396396383,1.1574599599599602
115,0.541099099099099,-3.547995495495482,1.1574599599599602
116,0.541099099099099,-3.228094594594581,1.1574599599599602
117,0.541099099099099,-3.34719369369368,1.1574599599599602
118,0.541099099099099,-3.1452927927927794,1.1574599599599602
119,0.541099099099099,-2.9433918918918787,1.1574599599599602
120,0.541099099099099,-3.1094909909909774,1.1574599599599602
121,0.541099099099099,-3.275590090090077,1.1574599599599602
122,0.541099099099099,-3.070189189189176,1.1574599599599602
123,0.541099099099099,-2.861288288288275,1.1574599599599602
124,0.541099099099099,-2.655887387387374,1.1574599599599602
