,exp_loss,actual_regret,exp_regret
0,0.9595,0.2235740897025939,0.2235740897025939
1,0.986,0.47364817940518783,0.47364817940518783
2,0.986,0.7237222691077818,0.7237222691077818
3,0.9595,0.9472963588103757,0.9472963588103757
4,0.9595,1.1708704485129697,1.1708704485129697
5,0.9595,1.3944445382155635,1.3944445382155635
6,0.986,1.6445186279181574,1.6445186279181574
7,0.986,1.8945927176207513,1.8945927176207513
8,0.986,2.144666807323345,2.144666807323345
9,0.986,2.3947408970259394,2.3947408970259394
10,0.986,2.644814986728533,2.644814986728533
11,0.986,2.8948890764311273,2.8948890764311273
12,0.986,3.1449631661337207,3.1449631661337207
13,0.860962955148703,3.306537255836315,3.270000210985018
14,0.9595,3.530111345538909,3.493574300687612
15,0.986,3.7801854352415027,3.743648390390206
16,0.9595,4.003759524944097,3.9672224800927998
17,0.986,4.25383361464669,4.217296569795393
18,0.986,4.503907704349284,4.467370659497987
19,0.986,4.753981794051877,4.71744474920058
20,0.986,5.004055883754471,4.967518838903174
21,0.860962955148703,5.165629973457064,5.09255588375447
22,0.986,5.415704063159658,5.342629973457064
23,0.986,5.665778152862251,5.592704063159657
24,0.9595,5.889352242564845,5.816278152862251
25,0.860962955148703,6.050926332267439,5.941315197713548
26,0.986,6.301000421970032,6.191389287416142
27,0.986,6.551074511672626,6.441463377118735
28,0.860962955148703,6.71264860137522,6.566500421970032
29,0.986,6.962722691077813,6.816574511672625
30,0.986,7.2127967807804065,7.066648601375219
31,0.986,7.462870870483,7.316722691077812
32,0.986,7.7129449601855935,7.566796780780406
33,0.986,7.963019049888187,7.816870870482999
34,0.986,8.21309313959078,8.066944960185593
35,0.986,8.463167229293374,8.317019049888186
36,0.9595,8.686741318995967,8.54059313959078
37,0.986,8.93681540869856,8.790667229293373
38,0.986,9.186889498401154,9.040741318995966
39,0.986,9.436963588103747,9.29081540869856
40,0.986,9.687037677806341,9.540889498401153
41,0.986,9.937111767508934,9.790963588103747
42,0.7359259102974061,10.010185857211528,9.790963588103747
43,0.986,10.260259946914122,10.04103767780634
44,0.986,10.510334036616715,10.291111767508934
45,0.986,10.760408126319309,10.541185857211527
46,0.986,11.010482216021902,10.79125994691412
47,0.986,11.260556305724496,11.041334036616714
48,0.986,11.51063039542709,11.291408126319308
49,0.986,11.760704485129683,11.541482216021901
50,0.986,12.010778574832276,11.791556305724495
51,0.9595,12.234352664534871,12.01513039542709
52,0.986,12.484426754237465,12.265204485129683
53,0.986,12.734500843940058,12.515278574832276
54,0.986,12.984574933642651,12.76535266453487
55,0.986,13.234649023345245,13.015426754237463
56,0.986,13.484723113047838,13.265500843940057
57,0.986,13.734797202750432,13.51557493364265
58,0.860962955148703,13.896371292453026,13.640611978493947
59,0.986,14.146445382155619,13.89068606819654
60,0.986,14.396519471858213,14.140760157899134
61,0.9595,14.620093561560807,14.364334247601729
62,0.9595,14.8436676512634,14.587908337304322
63,0.986,15.093741740965994,14.837982427006915
64,0.8344629551487031,15.228815830668587,14.936519471858212
65,0.986,15.47888992037118,15.186593561560805
66,0.986,15.728964010073774,15.436667651263399
67,0.860962955148703,15.890538099776368,15.561704696114695
68,0.9595,16.114112189478963,15.78527878581729
69,0.860962955148703,16.275686279181556,15.910315830668587
70,0.986,16.52576036888415,16.16038992037118
71,0.9595,16.749334458586745,16.383964010073775
72,0.986,16.99940854828934,16.63403809977637
73,0.9595,17.22298263799193,16.85761218947896
74,0.986,17.473056727694523,17.107686279181554
75,0.986,17.723130817397116,17.357760368884147
76,0.986,17.97320490709971,17.60783445858674
77,0.986,18.223278996802303,17.857908548289334
78,0.986,18.473353086504897,18.107982637991928
79,0.986,18.72342717620749,18.35805672769452
80,0.986,18.973501265910084,18.608130817397114
81,0.986,19.223575355612677,18.858204907099708
82,0.986,19.47364944531527,19.1082789968023
83,0.986,19.723723535017864,19.358353086504895
84,0.986,19.973797624720458,19.60842717620749
85,0.860962955148703,20.13537171442305,19.733464221058785
86,0.986,20.385445804125645,19.98353831076138
87,0.860962955148703,20.54701989382824,20.108575355612675
88,0.986,20.797093983530832,20.35864944531527
89,0.9595,21.020668073233423,20.58222353501786
90,0.9595,21.24424216293602,20.805797624720455
91,0.986,21.494316252638612,21.05587171442305
92,0.986,21.744390342341205,21.305945804125642
93,0.986,21.9944644320438,21.556019893828235
94,0.986,22.244538521746392,21.80609398353083
95,0.986,22.494612611448986,22.056168073233422
96,0.986,22.74468670115158,22.306242162936016
97,0.986,22.994760790854173,22.55631625263861
98,0.986,23.244834880556766,22.806390342341203
99,0.9329999999999999,23.44190897025936,23.003464432043796
